,PassengerId,Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked
82795,82795,1,2,male,58.0,0,0,30.07,C
82796,82796,0,2,male,24.0,0,0,8.78,S
82797,82797,1,2,male,47.0,0,0,8.46,S
82798,82798,0,3,female,9.0,1,1,82.63,S
82799,82799,1,1,female,,1,1,11.54,Q
82800,82800,1,3,female,2.0,1,2,75.61,C
82801,82801,1,1,female,54.0,0,0,67.65,C
82802,82802,0,1,female,54.0,0,0,35.71,S
82803,82803,1,1,female,61.0,0,0,37.12,C
82804,82804,0,3,male,52.0,0,0,9.53,S
82805,82805,0,3,male,3.0,0,0,9.7,S
82806,82806,0,3,male,31.0,0,0,22.23,C
82807,82807,1,3,female,21.0,0,0,7.3,Q
82808,82808,0,3,male,69.0,1,0,22.13,S
82809,82809,1,1,female,34.0,0,0,37.9,C
82810,82810,1,3,female,6.0,1,2,33.31,C
82811,82811,0,3,male,53.0,0,0,7.23,S
82812,82812,0,3,male,27.0,0,0,7.0,S
82813,82813,1,3,female,50.0,0,0,7.63,S
82814,82814,1,1,male,51.0,0,0,212.13,C
82815,82815,1,2,female,0.33,1,2,32.71,S
82816,82816,0,3,female,26.0,0,0,10.69,C
82817,82817,0,3,male,60.0,0,0,11.46,S
82818,82818,1,3,male,50.0,3,0,8.99,S
82819,82819,0,2,male,41.0,0,0,11.54,C
82820,82820,0,3,male,25.0,0,0,17.26,S
82821,82821,1,2,female,7.0,0,1,28.81,C
82822,82822,0,3,male,24.0,3,0,10.86,S
82823,82823,0,1,male,61.0,0,0,23.04,S
82824,82824,1,3,female,65.0,0,1,27.57,S
82825,82825,0,2,male,25.0,0,0,11.13,S
82826,82826,1,1,male,48.0,0,0,25.22,S
82827,82827,0,3,male,2.0,0,1,30.72,S
82828,82828,1,2,male,5.0,1,1,272.68,S
82829,82829,1,1,female,28.0,0,2,265.11,C
82830,82830,1,2,female,51.0,0,0,10.69,C
82831,82831,0,3,male,25.0,0,4,9.02,S
82832,82832,1,1,female,46.0,0,0,78.42,C
82833,82833,0,2,female,62.0,1,0,22.76,S
82834,82834,0,3,male,49.0,0,0,20.57,S
82835,82835,0,1,female,48.0,1,1,73.85,S
82836,82836,0,2,male,24.0,0,0,10.2,S
82837,82837,1,2,male,29.0,0,0,8.61,S
82838,82838,1,1,female,35.0,0,0,84.93,S
82839,82839,1,1,male,46.0,1,0,458.88,C
82840,82840,0,1,male,37.0,2,1,52.48,S
82841,82841,0,3,male,21.0,1,2,10.9,S
82842,82842,1,3,female,48.0,0,1,161.04,C
82843,82843,1,2,male,60.0,2,0,25.51,S
82844,82844,1,1,male,39.0,0,0,108.96,S
82845,82845,0,3,male,54.0,0,0,31.48,S
82846,82846,0,3,male,31.0,4,0,9.59,S
82847,82847,0,2,male,54.0,0,0,7.34,S
82848,82848,0,3,male,48.0,1,2,30.53,S
82849,82849,0,3,male,21.0,1,1,22.23,S
82850,82850,0,3,male,9.0,0,0,8.51,S
82851,82851,0,2,female,52.0,1,1,30.63,S
82852,82852,0,3,male,7.0,1,2,32.79,S
82853,82853,0,3,male,59.0,0,0,19.3,S
82854,82854,1,1,female,46.0,0,0,31.45,C
82855,82855,1,3,female,39.0,0,0,11.22,C
82856,82856,0,2,male,38.0,0,0,30.7,S
82857,82857,0,3,female,25.0,0,0,7.71,S
82858,82858,0,3,male,6.0,0,6,66.64,S
82859,82859,0,3,female,2.0,1,2,26.07,S
82860,82860,1,1,female,53.0,1,0,78.63,S
82861,82861,0,1,male,49.0,1,1,72.83,S
82862,82862,1,1,male,32.0,0,0,8.45,S
82863,82863,0,3,male,64.0,0,0,5.61,S
82864,82864,1,1,female,40.0,0,0,34.19,C
82865,82865,0,3,female,43.0,4,1,77.49,S
82866,82866,1,2,female,52.0,0,0,35.34,C
82867,82867,0,3,male,30.0,0,1,8.31,S
82868,82868,0,3,male,55.0,0,0,9.5,S
82869,82869,1,3,female,0.17,0,0,39.83,S
82870,82870,1,2,female,65.0,0,0,15.43,S
82871,82871,0,3,male,43.0,8,6,10.12,S
82872,82872,1,2,female,61.0,0,0,14.78,S
82873,82873,0,3,male,62.0,0,0,32.17,S
82874,82874,0,2,male,22.0,0,0,22.53,S
82875,82875,1,3,female,27.0,0,0,11.13,S
82876,82876,1,1,male,28.0,0,0,95.05,C
82877,82877,0,3,male,25.0,0,0,24.57,S
82878,82878,0,2,male,45.0,0,0,12.71,C
82879,82879,0,1,male,58.0,0,0,66.58,S
82880,82880,0,2,male,27.0,0,0,9.13,S
82881,82881,1,3,female,62.0,0,1,32.35,S
82882,82882,0,2,male,47.0,0,0,21.76,S
82883,82883,1,1,female,54.0,0,0,264.83,C
82884,82884,0,1,male,63.0,1,0,14.13,S
82885,82885,1,3,female,26.0,0,1,15.45,S
82886,82886,0,2,female,42.0,0,0,24.86,S
82887,82887,0,1,male,31.0,0,0,66.35,S
82888,82888,1,2,female,65.0,1,1,324.78,S
82889,82889,0,3,male,60.0,0,0,8.89,C
82890,82890,1,3,female,12.0,0,0,27.72,S
82891,82891,1,1,female,52.0,0,0,23.13,Q
82892,82892,1,1,female,43.0,0,0,31.37,Q
82893,82893,0,3,male,35.0,0,0,7.62,S
82894,82894,0,1,female,53.0,0,0,136.94,S
82895,82895,1,2,female,30.0,3,1,30.31,S
82896,82896,0,3,male,56.0,0,0,8.78,S
82897,82897,0,3,male,20.0,0,0,17.48,S
82898,82898,0,3,male,23.0,0,0,7.93,S
82899,82899,0,3,female,2.0,1,2,30.13,S
82900,82900,0,3,male,30.0,0,0,6.3,S
82901,82901,1,2,female,6.0,1,1,17.13,C
82902,82902,1,1,female,39.0,0,0,28.3,C
82903,82903,1,2,female,67.0,0,0,15.7,C
82904,82904,0,1,male,30.0,0,0,10.78,S
82905,82905,0,3,male,20.0,0,1,66.67,S
82906,82906,0,3,male,34.0,0,0,12.75,S
82907,82907,1,1,male,17.0,0,0,26.32,S
82908,82908,1,3,male,1.0,0,0,11.57,C
82909,82909,0,3,male,63.0,2,0,7.94,S
82910,82910,0,1,male,49.0,1,0,121.07,S
82911,82911,1,2,male,24.0,0,4,88.39,Q
82912,82912,1,2,female,38.0,1,1,15.82,S
82913,82913,1,1,female,50.0,0,2,276.87,S
82914,82914,0,2,female,56.0,0,0,9.8,C
82915,82915,1,1,male,49.0,1,0,84.4,C
82916,82916,0,3,male,28.0,0,0,9.71,S
82917,82917,0,1,male,49.0,0,0,22.39,S
82918,82918,0,3,male,30.0,0,0,14.48,S
82919,82919,0,2,female,33.0,0,0,29.92,S
82920,82920,0,3,male,22.0,1,2,11.31,C
82921,82921,1,3,female,3.0,1,2,36.39,S
82922,82922,0,2,male,3.0,8,1,12.6,S
82923,82923,0,3,male,18.0,0,0,9.78,S
82924,82924,1,1,female,54.0,0,0,31.94,C
82925,82925,0,1,male,23.0,0,0,11.42,S
82926,82926,1,1,female,60.0,0,0,132.97,Q
82927,82927,0,3,male,19.0,0,0,6.83,S
82928,82928,0,3,female,4.0,1,2,86.29,S
82929,82929,0,3,male,7.0,0,0,7.77,S
82930,82930,1,1,female,26.0,0,0,29.28,C
82931,82931,0,3,male,26.0,0,0,33.93,C
82932,82932,0,1,male,40.0,0,0,39.07,C
82933,82933,0,2,male,53.0,0,0,5.8,S
82934,82934,0,3,male,54.0,0,0,25.65,S
82935,82935,0,3,female,2.0,3,1,35.71,S
82936,82936,0,3,male,20.0,0,0,13.17,S
82937,82937,1,3,female,52.0,0,1,10.75,S
82938,82938,0,1,male,65.0,0,0,20.93,S
82939,82939,0,3,male,18.0,0,0,10.68,S
82940,82940,1,2,male,26.0,0,0,22.35,S
82941,82941,0,2,female,,0,0,9.09,S
82942,82942,1,3,female,62.0,0,0,12.42,S
82943,82943,0,3,male,48.0,1,0,28.81,C
82944,82944,1,3,female,22.0,0,0,7.27,S
82945,82945,1,2,female,28.0,0,0,5.01,C
82946,82946,0,2,female,76.0,0,0,10.35,S
82947,82947,0,1,male,30.0,1,0,25.81,S
82948,82948,1,1,female,25.0,0,1,39.66,S
82949,82949,0,3,male,4.0,1,2,75.49,S
82950,82950,1,2,male,46.0,0,0,25.59,S
82951,82951,1,1,female,64.0,0,1,31.95,S
82952,82952,1,3,female,63.0,0,1,7.77,S
82953,82953,1,3,female,2.0,1,2,29.54,S
82954,82954,1,2,female,56.0,0,0,12.53,S
82955,82955,0,1,male,34.0,1,0,34.21,S
82956,82956,0,3,male,25.0,0,0,13.99,
82957,82957,1,1,female,,0,0,125.77,Q
82958,82958,0,2,male,7.0,1,0,27.22,S
82959,82959,1,2,female,32.0,0,0,30.77,C
82960,82960,0,3,male,68.0,0,0,7.97,S
82961,82961,0,3,male,2.0,1,2,71.21,C
82962,82962,0,3,male,34.0,0,0,9.88,C
82963,82963,0,3,female,5.0,1,2,30.82,C
82964,82964,0,1,male,30.0,0,2,19.65,S
82965,82965,1,2,male,61.0,1,1,31.32,S
82966,82966,0,1,female,22.0,0,1,25.57,S
82967,82967,0,2,male,34.0,1,0,25.89,S
82968,82968,1,2,female,32.0,2,0,12.1,C
82969,82969,0,3,female,74.0,0,0,33.6,S
82970,82970,0,3,male,34.0,1,1,10.87,S
82971,82971,0,2,male,48.0,2,0,26.01,S
82972,82972,1,2,female,48.0,1,0,13.02,C
82973,82973,1,1,female,51.0,1,0,120.95,C
82974,82974,0,3,female,59.0,0,1,30.38,S
82975,82975,0,2,female,51.0,0,0,30.15,S
82976,82976,0,3,male,24.0,0,0,26.52,S
82977,82977,1,1,female,70.0,0,0,25.2,Q
82978,82978,0,2,male,67.0,1,1,24.48,S
82979,82979,1,2,female,49.0,0,0,27.96,C
82980,82980,1,1,female,59.0,0,0,255.29,S
82981,82981,0,3,male,28.0,2,3,9.67,S
82982,82982,0,3,male,8.0,1,2,25.86,S
82983,82983,1,1,female,47.0,0,2,65.81,C
82984,82984,1,1,male,56.0,0,0,29.0,S
82985,82985,0,3,male,31.0,0,0,9.38,S
82986,82986,0,3,male,34.0,0,0,11.47,S
82987,82987,0,2,female,28.0,0,0,13.03,C
82988,82988,0,3,male,27.0,0,0,6.61,S
82989,82989,1,2,female,68.0,1,1,9.5,S
82990,82990,1,2,female,61.0,0,0,25.23,C
82991,82991,0,3,male,58.0,0,0,8.3,S
82992,82992,1,1,male,33.0,1,0,71.2,C
82993,82993,0,2,female,32.0,1,0,25.8,S
82994,82994,0,3,male,62.0,0,0,8.06,S
82995,82995,0,3,male,28.0,0,0,6.34,S
82996,82996,1,1,male,24.0,0,0,9.8,S
82997,82997,1,3,female,34.0,0,0,11.19,S
82998,82998,1,1,male,66.0,0,0,26.63,Q
82999,82999,0,3,male,22.0,0,1,10.24,S
83000,83000,0,3,male,22.0,0,0,8.17,S
83001,83001,0,2,male,2.0,1,2,35.33,S
83002,83002,0,1,male,,1,0,25.76,S
83003,83003,0,2,female,28.0,0,0,10.15,S
83004,83004,1,2,female,33.0,0,1,23.79,S
83005,83005,1,1,female,64.0,0,0,138.36,S
83006,83006,1,1,female,66.0,0,0,439.01,Q
83007,83007,0,3,male,56.0,0,0,4.16,S
83008,83008,0,3,male,31.0,0,0,9.37,S
83009,83009,0,1,male,42.0,5,0,29.08,C
83010,83010,1,2,male,50.0,0,2,22.35,S
83011,83011,0,1,female,,0,0,25.36,S
83012,83012,1,2,female,23.0,0,0,29.7,S
83013,83013,1,2,female,54.0,0,0,29.12,S
83014,83014,0,1,female,22.0,0,0,27.93,S
83015,83015,0,1,male,36.0,1,0,67.23,S
83016,83016,1,1,male,50.0,0,1,77.84,S
83017,83017,0,1,male,49.0,0,0,133.58,C
83018,83018,0,1,male,33.0,0,0,164.92,S
83019,83019,0,2,male,26.0,0,0,63.08,S
83020,83020,1,3,female,40.0,0,1,12.28,S
83021,83021,1,1,male,46.0,0,0,91.17,C
83022,83022,0,2,male,21.0,0,0,6.94,S
83023,83023,0,3,male,25.0,0,0,26.26,S
83024,83024,0,2,female,39.0,2,0,124.15,S
83025,83025,0,3,male,57.0,0,0,32.38,S
83026,83026,0,3,male,37.0,0,0,10.22,S
83027,83027,0,2,male,25.0,0,0,9.02,S
83028,83028,0,2,male,34.0,0,0,11.17,S
83029,83029,1,1,female,48.0,0,0,189.21,
83030,83030,0,3,female,36.0,0,0,8.59,S
83031,83031,1,3,female,61.0,1,0,26.68,S
83032,83032,0,3,male,22.0,0,0,7.85,S
83033,83033,0,3,male,9.0,0,2,26.64,S
83034,83034,0,3,male,58.0,0,0,6.74,S
83035,83035,0,2,male,28.0,0,0,7.66,S
83036,83036,1,1,female,56.0,0,0,290.65,S
83037,83037,1,1,female,47.0,1,0,221.29,S
83038,83038,1,1,female,56.0,0,0,139.98,C
83039,83039,0,3,male,7.0,0,0,27.04,S
83040,83040,0,3,male,48.5,0,0,27.93,S
83041,83041,0,3,male,,0,0,8.52,S
83042,83042,0,1,male,49.0,1,2,81.76,S
83043,83043,0,2,female,,0,2,27.12,S
83044,83044,0,3,female,36.0,0,0,7.13,S
83045,83045,1,1,male,43.0,1,2,25.59,S
83046,83046,0,1,male,53.0,0,0,29.95,S
83047,83047,0,1,male,45.0,0,0,19.67,S
83048,83048,1,2,female,,4,1,8.1,S
83049,83049,0,2,male,64.0,0,0,5.63,S
83050,83050,1,1,female,48.0,0,0,29.25,C
83051,83051,0,3,male,4.0,1,2,28.52,S
83052,83052,1,1,female,60.0,0,0,80.0,C
83053,83053,1,2,female,52.0,0,0,9.85,C
83054,83054,1,1,female,53.0,0,0,37.46,C
83055,83055,0,1,male,50.0,2,1,59.78,S
83056,83056,1,1,female,35.0,2,1,71.5,S
83057,83057,0,3,male,22.0,0,0,9.56,S
83058,83058,0,1,male,40.0,0,0,98.26,C
83059,83059,1,3,female,26.0,0,0,9.03,Q
83060,83060,1,1,male,41.0,0,2,115.41,C
83061,83061,0,2,female,14.0,2,2,28.53,S
83062,83062,1,3,female,69.0,0,2,8.59,S
83063,83063,1,1,female,55.0,0,0,12.67,C
83064,83064,1,2,female,45.0,1,0,111.57,S
83065,83065,0,3,male,,0,0,10.49,S
83066,83066,1,3,female,23.0,0,0,14.98,S
83067,83067,0,3,male,18.0,0,0,7.28,S
83068,83068,0,3,male,,0,0,5.9,S
83069,83069,0,1,male,60.0,0,0,113.87,Q
83070,83070,0,3,male,20.0,0,0,10.42,S
83071,83071,1,2,male,26.0,0,0,28.62,Q
83072,83072,1,2,female,27.0,0,0,27.39,S
83073,83073,0,3,male,4.0,1,1,28.71,C
83074,83074,1,3,male,23.0,0,0,8.92,S
83075,83075,0,2,female,58.0,8,2,75.9,S
83076,83076,0,3,male,26.0,0,0,20.53,S
83077,83077,1,1,male,43.0,0,9,23.36,S
83078,83078,1,3,female,22.0,0,0,4.38,C
83079,83079,1,1,female,69.0,1,3,26.27,Q
83080,83080,0,3,female,5.0,1,1,36.85,S
83081,83081,0,2,male,56.0,0,2,11.22,S
83082,83082,0,3,male,31.0,0,0,8.23,S
83083,83083,0,3,male,53.0,0,1,30.15,S
83084,83084,0,2,male,29.0,0,0,61.39,Q
83085,83085,0,3,male,35.0,0,0,63.59,S
83086,83086,1,1,female,32.0,0,0,26.69,S
83087,83087,0,2,male,65.0,1,1,34.24,C
83088,83088,1,2,female,12.0,0,5,30.7,S
83089,83089,1,2,female,18.0,0,1,31.18,C
83090,83090,1,3,female,56.0,0,0,10.56,C
83091,83091,1,2,male,27.0,0,0,25.5,S
83092,83092,0,1,female,75.0,0,0,9.72,Q
83093,83093,1,2,female,38.0,0,0,8.13,S
83094,83094,1,2,female,61.0,0,2,8.17,S
83095,83095,1,3,male,22.0,0,0,68.32,S
83096,83096,1,1,female,60.0,1,0,29.49,C
83097,83097,0,2,male,50.0,0,0,27.55,S
83098,83098,1,3,female,3.0,1,1,25.2,C
83099,83099,0,2,male,43.0,0,0,11.61,S
83100,83100,1,1,female,63.0,0,1,66.01,Q
83101,83101,0,3,male,42.0,0,0,29.04,S
83102,83102,0,1,male,59.0,1,2,83.0,S
83103,83103,1,1,female,38.0,1,0,92.47,C
83104,83104,1,2,female,53.0,0,0,9.34,S
83105,83105,0,3,male,45.0,1,0,10.58,S
83106,83106,1,1,male,52.0,0,1,203.86,C
83107,83107,1,3,male,53.0,0,0,10.93,S
83108,83108,1,2,female,60.0,0,0,9.34,C
83109,83109,0,3,male,58.0,0,0,4.76,S
83110,83110,0,2,female,7.0,0,0,29.9,S
83111,83111,1,2,female,42.0,0,1,29.31,C
83112,83112,0,3,female,66.0,0,1,13.62,S
83113,83113,1,1,male,27.0,0,0,126.64,C
83114,83114,1,3,female,15.0,0,0,13.88,S
83115,83115,0,3,male,34.0,0,0,9.93,C
83116,83116,1,1,male,74.0,0,0,27.07,Q
83117,83117,0,1,male,38.0,1,2,67.39,S
83118,83118,0,3,male,27.0,0,0,7.62,S
83119,83119,1,3,female,63.0,0,0,18.78,S
83120,83120,1,1,female,46.0,0,0,72.77,S
83121,83121,0,3,male,4.0,1,2,66.98,S
83122,83122,1,2,female,70.0,1,1,30.73,S
83123,83123,1,3,male,25.0,0,0,10.6,S
83124,83124,0,2,male,20.0,0,0,20.45,S
83125,83125,0,3,male,53.0,0,0,11.45,S
83126,83126,0,2,male,32.0,0,0,11.43,S
83127,83127,0,2,male,44.0,3,1,32.8,S
83128,83128,0,2,male,25.0,0,0,6.29,C
83129,83129,1,2,female,23.0,0,9,15.07,S
83130,83130,0,3,male,52.0,0,0,12.93,S
83131,83131,0,1,female,51.5,1,0,109.96,S
83132,83132,0,1,male,54.0,0,1,248.99,Q
83133,83133,0,3,male,46.0,2,9,11.01,S
83134,83134,0,1,female,51.0,1,2,29.48,S
83135,83135,0,2,male,58.0,2,0,28.51,S
83136,83136,0,3,male,5.0,1,2,33.29,S
83137,83137,0,1,male,53.0,1,0,29.47,S
83138,83138,0,3,male,33.0,0,0,8.45,S
83139,83139,1,2,female,,0,0,21.5,S
83140,83140,1,2,male,17.0,0,0,5.71,S
83141,83141,1,2,female,3.0,0,0,5.85,C
83142,83142,1,1,female,24.0,1,2,71.67,C
83143,83143,1,2,female,18.0,1,0,14.24,C
83144,83144,0,1,male,22.0,0,0,20.84,C
83145,83145,1,1,male,40.0,3,1,176.1,S
83146,83146,0,2,female,53.0,1,0,57.13,S
83147,83147,0,1,male,40.0,4,1,27.06,S
83148,83148,1,1,female,27.0,0,0,200.28,S
83149,83149,0,3,male,26.0,0,0,7.71,S
83150,83150,0,2,male,9.0,1,1,29.05,S
83151,83151,1,2,male,67.0,0,0,31.78,S
83152,83152,1,3,male,35.0,0,0,10.14,S
83153,83153,1,1,female,45.0,0,0,27.05,C
83154,83154,1,1,male,30.0,0,0,200.84,S
83155,83155,1,1,female,48.0,0,0,10.03,S
83156,83156,1,2,female,69.0,0,0,14.74,S
83157,83157,0,3,male,7.0,0,0,11.49,S
83158,83158,1,1,male,24.0,4,0,66.26,S
83159,83159,1,3,female,5.0,1,2,90.09,C
83160,83160,0,3,female,27.0,8,0,12.21,S
83161,83161,0,3,male,57.0,2,0,10.05,S
83162,83162,1,1,male,62.0,0,0,11.87,C
83163,83163,0,3,female,42.0,0,0,22.48,S
83164,83164,1,2,female,8.0,0,0,10.94,S
83165,83165,0,3,male,44.0,0,0,11.78,S
83166,83166,1,3,male,54.0,0,0,3.1,S
83167,83167,0,3,female,10.0,0,0,11.93,S
83168,83168,0,3,male,34.0,0,0,9.12,S
83169,83169,0,3,male,53.0,0,0,3.89,S
83170,83170,1,2,female,7.0,0,0,24.94,S
83171,83171,0,1,male,34.0,1,1,30.5,C
83172,83172,0,3,male,71.0,0,0,66.12,S
83173,83173,1,1,female,26.0,0,0,33.92,C
83174,83174,0,2,female,9.0,1,1,31.67,S
83175,83175,1,1,female,49.0,0,0,197.6,C
83176,83176,0,2,female,74.0,0,0,7.86,S
83177,83177,0,3,male,25.0,0,0,8.63,S
83178,83178,0,1,female,64.0,0,0,154.98,S
83179,83179,1,3,male,53.0,0,2,72.24,C
83180,83180,1,1,female,44.0,2,0,29.85,C
83181,83181,1,1,female,43.0,0,0,30.02,S
83182,83182,1,2,female,37.0,1,0,75.48,S
83183,83183,1,2,female,58.0,0,0,7.53,S
83184,83184,1,1,male,36.0,1,0,211.14,C
83185,83185,1,1,female,61.0,0,0,9.22,S
83186,83186,1,2,female,13.0,0,0,26.05,C
83187,83187,0,3,male,18.0,0,0,25.41,S
83188,83188,1,1,female,62.0,0,0,75.98,Q
83189,83189,1,1,female,21.0,0,0,31.77,C
83190,83190,1,3,male,54.0,0,0,10.87,S
83191,83191,0,1,female,51.0,0,0,69.56,Q
83192,83192,0,3,male,16.0,0,0,11.27,S
83193,83193,0,3,female,27.0,0,0,11.14,S
83194,83194,0,3,male,52.0,0,0,5.86,S
83195,83195,1,1,female,54.0,0,1,144.79,C
83196,83196,0,3,female,35.0,0,0,10.37,S
83197,83197,1,2,female,12.0,0,1,13.37,S
83198,83198,0,3,female,29.0,0,0,8.09,S
83199,83199,0,2,male,20.0,0,0,5.51,S
83200,83200,0,3,male,47.0,0,0,11.29,S
83201,83201,0,3,male,56.5,0,0,6.55,S
83202,83202,1,1,female,49.0,0,0,25.05,Q
83203,83203,0,3,male,23.0,0,0,8.0,S
83204,83204,0,3,male,26.0,0,0,8.8,S
83205,83205,0,3,male,32.0,0,0,27.99,S
83206,83206,0,2,female,51.0,2,2,11.77,S
83207,83207,0,3,male,66.0,0,0,22.9,S
83208,83208,1,2,female,40.0,0,0,9.47,S
83209,83209,0,3,male,57.0,0,2,9.15,S
83210,83210,0,1,female,,0,0,208.36,S
83211,83211,0,1,male,35.0,0,0,27.05,S
83212,83212,1,3,female,0.83,1,2,75.36,S
83213,83213,1,1,male,63.0,0,0,202.04,S
83214,83214,0,3,male,26.0,0,0,7.74,S
83215,83215,0,2,male,25.0,1,0,19.11,S
83216,83216,0,3,female,4.0,1,2,30.82,C
83217,83217,0,2,male,68.0,8,2,25.33,S
83218,83218,0,3,male,21.0,0,0,5.34,S
83219,83219,0,1,male,39.0,0,0,27.2,C
83220,83220,0,3,female,66.0,3,0,8.47,S
83221,83221,1,2,female,11.0,0,0,30.15,S
83222,83222,1,1,female,55.0,0,0,274.45,C
83223,83223,0,1,male,62.0,0,0,21.34,S
83224,83224,0,3,female,28.0,0,0,8.37,S
83225,83225,1,1,female,32.0,0,0,77.12,C
83226,83226,0,2,female,60.0,0,0,5.49,S
83227,83227,1,1,male,36.0,0,0,30.14,C
83228,83228,1,2,male,23.0,2,0,80.14,S
83229,83229,1,1,male,31.0,1,0,207.24,S
83230,83230,0,3,male,5.0,1,0,9.2,S
83231,83231,1,2,female,26.0,3,1,24.23,S
83232,83232,0,3,male,23.0,0,0,7.18,S
83233,83233,0,3,male,31.0,0,0,28.87,S
83234,83234,0,2,male,19.0,0,0,10.98,S
83235,83235,0,1,male,20.0,0,0,28.8,S
83236,83236,1,1,female,39.0,0,0,255.3,C
83237,83237,1,3,female,5.0,1,1,71.59,S
83238,83238,0,3,male,19.0,0,0,9.49,S
83239,83239,0,3,male,21.0,0,0,7.23,S
83240,83240,1,3,male,49.0,0,0,11.81,C
83241,83241,0,3,male,59.0,0,0,3.95,S
83242,83242,1,2,male,37.0,0,0,22.97,S
83243,83243,1,1,female,12.0,0,0,11.39,C
83244,83244,0,1,male,38.0,1,1,31.13,Q
83245,83245,1,1,female,56.0,0,0,32.7,S
83246,83246,0,2,male,26.0,0,0,6.0,C
83247,83247,1,1,female,31.0,2,0,31.18,C
83248,83248,0,3,male,71.0,1,0,9.48,C
83249,83249,0,1,male,47.0,0,0,70.71,C
83250,83250,1,1,female,61.0,0,0,68.36,C
83251,83251,0,3,female,5.0,0,0,15.19,S
83252,83252,1,1,female,47.0,0,0,7.32,Q
83253,83253,0,3,male,28.0,1,6,30.74,C
83254,83254,0,3,male,23.0,0,0,11.29,S
83255,83255,1,2,female,47.0,0,0,15.14,S
83256,83256,0,1,male,52.0,0,0,176.42,S
83257,83257,1,3,female,2.0,0,0,9.81,S
83258,83258,0,1,female,57.0,0,0,21.66,S
83259,83259,1,2,female,45.0,0,0,133.83,C
83260,83260,1,1,female,44.0,1,0,29.86,Q
83261,83261,1,1,female,48.0,0,0,30.48,C
83262,83262,1,1,female,47.0,4,1,130.58,C
83263,83263,0,3,female,11.0,0,0,11.25,S
83264,83264,0,3,male,26.0,0,0,7.78,S
83265,83265,1,2,male,22.0,0,0,26.28,S
83266,83266,1,1,male,57.0,0,0,22.92,S
83267,83267,1,1,male,52.0,0,0,96.07,C
83268,83268,0,3,female,26.0,0,0,9.36,S
83269,83269,0,3,male,26.0,0,0,12.61,S
83270,83270,0,1,male,53.0,0,0,30.33,S
83271,83271,1,2,female,33.0,0,0,10.21,S
83272,83272,1,1,female,25.0,1,2,408.95,C
83273,83273,1,1,female,63.5,0,2,227.27,Q
83274,83274,1,1,female,33.0,0,0,24.76,C
83275,83275,0,3,male,57.0,0,0,7.93,S
83276,83276,0,3,female,24.0,0,0,8.38,C
83277,83277,0,2,male,49.0,1,2,71.85,C
83278,83278,1,3,female,64.0,0,0,8.89,Q
83279,83279,1,1,female,62.0,0,0,212.0,Q
83280,83280,0,3,male,36.0,0,0,5.92,S
83281,83281,1,3,female,14.0,3,2,13.82,S
83282,83282,0,3,male,68.0,0,0,7.32,S
83283,83283,0,3,female,37.0,0,0,8.52,S
83284,83284,0,1,male,27.0,0,0,23.64,S
83285,83285,1,1,male,40.0,1,2,116.4,C
83286,83286,1,1,female,55.0,0,2,37.45,C
83287,83287,1,3,male,2.0,1,2,27.96,S
83288,83288,1,3,male,20.0,0,0,10.57,S
83289,83289,0,3,male,,0,2,9.98,S
83290,83290,1,2,female,33.0,1,1,33.3,S
83291,83291,1,2,male,29.0,0,0,11.23,S
83292,83292,0,1,male,44.0,1,3,55.11,S
83293,83293,0,2,male,59.0,0,0,11.4,S
83294,83294,0,3,female,73.0,0,0,17.36,S
83295,83295,0,2,male,33.0,0,0,6.37,S
83296,83296,0,3,male,35.0,0,0,29.06,S
83297,83297,1,1,female,,0,0,28.23,C
83298,83298,0,3,male,26.0,0,0,33.8,S
83299,83299,0,3,male,26.0,1,0,11.44,S
83300,83300,0,2,male,60.0,2,0,37.79,S
83301,83301,1,1,female,,0,0,185.77,Q
83302,83302,0,3,female,24.0,0,0,10.43,S
83303,83303,1,3,male,23.0,0,0,7.81,S
83304,83304,0,3,male,21.0,1,1,60.77,S
83305,83305,0,2,male,40.0,0,0,7.92,S
83306,83306,1,1,female,52.0,0,2,282.57,C
83307,83307,0,3,female,26.0,0,0,11.92,S
83308,83308,0,3,male,19.0,0,0,10.05,S
83309,83309,1,1,female,27.0,0,0,35.8,C
83310,83310,0,2,female,34.0,8,0,8.18,S
83311,83311,1,1,female,37.0,0,0,157.3,C
83312,83312,1,1,female,51.0,0,0,32.97,C
83313,83313,1,3,male,20.0,0,0,4.76,S
83314,83314,1,3,female,28.0,0,0,9.73,S
83315,83315,1,2,female,35.0,2,1,75.58,C
83316,83316,0,3,male,4.0,0,1,31.78,S
83317,83317,0,2,male,66.0,2,1,9.76,S
83318,83318,0,3,male,,0,0,31.04,S
83319,83319,1,1,female,50.0,0,0,72.57,C
83320,83320,0,2,female,44.0,0,2,76.44,C
83321,83321,0,1,male,59.0,1,1,229.9,S
83322,83322,0,2,female,65.0,2,2,27.09,S
83323,83323,0,3,male,57.0,1,1,28.11,S
83324,83324,0,2,male,36.0,0,0,5.09,S
83325,83325,1,1,female,73.0,0,2,71.14,S
83326,83326,1,1,female,22.0,1,2,63.39,C
83327,83327,0,2,male,66.0,0,0,5.18,S
83328,83328,1,2,male,25.0,0,0,28.03,S
83329,83329,1,2,male,20.0,1,0,10.48,C
83330,83330,0,3,male,46.0,0,0,11.44,S
83331,83331,1,1,female,53.0,0,0,24.65,C
